locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Kraków Śródmieście,ul. Mogilska,3,68,1570440,23095,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-mogilska-3-pokojowe-y3z0o2,https://s2.adresowa.pl/oi/67/5a/3b63f4_db74_cover@2x-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-mogilska.webp
Kraków Swoszowice,ul. Macieja Dębskiego,3,56,929000,16589,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-macieja-debskiego-3-pokojowe-l5k9u4,https://s2.adresowa.pl/oi/1c/6d/3b4fca_e04a_cover@2x-3-pokojowe-mieszkanie-krakow-swoszowice-ul-macieja-debskiego.webp
Kraków Prądnik Czerwony,ul. Powstańców,3,45,729000,16200,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-powstancow-3-pokojowe-x4w3l8,https://s2.adresowa.pl/oi/53/5b/3b4eee_d880_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-powstancow.webp
Kraków Grzegórzki,ul. ks. Franciszka Blachnickiego,3,65,1750000,26923,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-ks-franciszka-blachnickiego-3-pokojowe-h9i3i5,https://s2.adresowa.pl/oi/2b/2d/3b4708_5b11_cover@2x-3-pokojowe-mieszkanie-krakow-grzegorzki-ul-ks-franciszka-blachnickiego.webp
Kraków Śródmieście,ul. Mogilska,3,57,1330780,23347,Pośrednik,,5,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-mogilska-3-pokojowe-e2y4m4,https://s2.adresowa.pl/oi/32/79/3b63d2_d0aa_cover@2x-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-mogilska.webp
Kraków Krowodrza,ul. Eljasza Walerego Radzikowskiego,1,26,475000,18269,Pośrednik,,35,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego-1-pokoj-g3m4x9,https://s2.adresowa.pl/oi/5d/5e/3b5a88_4b2f_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-eljasza-walerego-radzikowskiego.webp
Kraków Łagiewniki,ul. Huculska,3,57,790764,13873,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-huculska-3-pokojowe-f2f0i6,https://s2.adresowa.pl/oi/67/29/3b45d0_d22b_cover@2x-3-pokojowe-mieszkanie-krakow-lagiewniki-ul-huculska.webp
Kraków Łagiewniki,ul. Huculska,3,50,665000,13300,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-huculska-3-pokojowe-r7h6p6,https://s2.adresowa.pl/oi/7d/65/3b45ca_2763_cover@2x-3-pokojowe-mieszkanie-krakow-lagiewniki-ul-huculska.webp
Kraków Dębniki,ul. Raciborska,1,38,699000,18395,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-raciborska-1-pokoj-y8z4p5,https://s2.adresowa.pl/oi/6e/50/3b42b6_6c2b_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-raciborska.webp
Kraków Nowa Huta,os. Centrum A,2,47,593000,12617,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-centrum-a-2-pokojowe-e2u0s3,https://s2.adresowa.pl/oi/46/36/3b5a44_c698_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-centrum-a.webp
Kraków Śródmieście,ul. św. Tomasza,3,87,2700000,31034,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-sw-tomasza-3-pokojowe-r7l4t4,https://s2.adresowa.pl/oi/26/56/3b54c6_46c4_cover@2x-3-pokojowe-mieszkanie-krakow-srodmiescie-ul-sw-tomasza.webp
Kraków Czarna Wieś,ul. Kawiory,1,16,526500,32906,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-czarna-wies-ul-kawiory-1-pokoj-f0g1j5,https://s2.adresowa.pl/oi/30/6a/3b3f8e_5d8e_cover@2x-1-pokojowe-mieszkanie-krakow-czarna-wies-ul-kawiory.webp
Kraków,Prądnik Czerwony,3,52,1108400,21315,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-3-pokojowe-52-m2-b6h3q4,https://s2.adresowa.pl/oi/36/60/3b3c68_b0bc_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony.webp
Kraków Stare Miasto,pl. Juliusza Kossaka,3,77,1399000,18169,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-pl-juliusza-kossaka-3-pokojowe-m2z7n2,https://s2.adresowa.pl/oi/5e/31/3b37ee_38d2_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto-pl-juliusza-kossaka.webp
Kraków Dębniki,ul. Zygmunta Miłkowskiego,3,121,3538000,29240,Pośrednik,,28,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-zygmunta-milkowskiego-3-pokojowe-t7p3q0,https://s2.adresowa.pl/oi/19/7f/3b54c0_3029_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-zygmunta-milkowskiego.webp
Kraków Krowodrza,ul. Wacława Nałkowskiego,3,54,999000,18500,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-waclawa-nalkowskiego-3-pokojowe-i2a4o9,https://s2.adresowa.pl/oi/4f/24/3b52b4_63f8_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-waclawa-nalkowskiego.webp
Kraków Podgórze,ul. Henryka i Karola Czeczów,3,55,770000,14000,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-henryka-i-karola-czeczow-3-pokojowe-y1p0g3,https://s2.adresowa.pl/oi/6c/67/3b30a6_d4dd_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-henryka-i-karola-czeczow.webp
Kraków Czyżyny,os. 2 Pułku Lotniczego,3,63,790000,12540,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-2-pulku-lotniczego-3-pokojowe-s5m0t9,https://s2.adresowa.pl/oi/3f/4b/3b2cc8_e846_cover@2x-3-pokojowe-mieszkanie-krakow-czyzyny-os-2-pulku-lotniczego.webp
Kraków Łagiewniki,ul. Ogrodniki,2,52,699000,13442,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-ogrodniki-2-pokojowe-i7s8j0,https://s2.adresowa.pl/oi/4f/79/3b2c26_5eee_cover@2x-2-pokojowe-mieszkanie-krakow-lagiewniki-ul-ogrodniki.webp
Kraków Dębniki,ul. Zygmunta Miłkowskiego,3,80,997000,12462,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-zygmunta-milkowskiego-3-pokojowe-z8x0f4,https://s2.adresowa.pl/oi/7f/7f/3b4d1a_ba45_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-zygmunta-milkowskiego.webp
Kraków Nowa Huta,os. Słoneczne,3,36,499000,13861,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-sloneczne-3-pokojowe-q1y2k2,https://s2.adresowa.pl/oi/1d/74/3b4a2e_c157_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-sloneczne.webp
Kraków Bronowice,ul. ks. Stanisława Truszkowskiego,4,70,1245000,17786,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-ks-stanislawa-truszkowskiego-4-pokojowe-c7a7n8,https://s2.adresowa.pl/oi/7d/4d/3b2ba8_cd19_cover@2x-4-pokojowe-mieszkanie-krakow-bronowice-ul-ks-stanislawa-truszkowskiego.webp
Kraków Bieżanów,ul. Na Kozłówce,2,32,500000,15625,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-na-kozlowce-2-pokojowe-v0n4v5,https://s2.adresowa.pl/oi/3e/78/3b2a06_6e20_cover@2x-2-pokojowe-mieszkanie-krakow-biezanow-ul-na-kozlowce.webp
Kraków Dębniki,ul. Komuny Paryskiej,3,60,899000,14983,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-komuny-paryskiej-3-pokojowe-v7z3u0,https://s2.adresowa.pl/oi/3b/7b/3b27f2_368f_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-komuny-paryskiej.webp
Kraków Płaszów,ul. Myśliwska,2,33,570000,17273,Pośrednik,,40,https://adresowo.pl/o/mieszkanie-krakow-plaszow-ul-mysliwska-2-pokojowe-l8l0l5,https://s2.adresowa.pl/oi/79/72/3b4964_3355_cover@2x-2-pokojowe-mieszkanie-krakow-plaszow-ul-mysliwska.webp
Kraków Bieńczyce,os. Kalinowe,2,36,589000,16361,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-kalinowe-2-pokojowe-k2b3q0,https://s2.adresowa.pl/oi/25/34/3b47aa_3136_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-os-kalinowe.webp
Kraków Łagiewniki,ul. ks. Józefa Tischnera,3,71,919000,12944,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-lagiewniki-ul-ks-jozefa-tischnera-3-pokojowe-k4m2y1,https://s2.adresowa.pl/oi/73/32/3b26b2_76bf_cover@2x-3-pokojowe-mieszkanie-krakow-lagiewniki-ul-ks-jozefa-tischnera.webp
Kraków Skotniki,ul. prof. Michała Bobrzyńskiego,2,52,826000,15885,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego-2-pokojowe-a2m9j1,https://s2.adresowa.pl/oi/72/68/3b254c_b9a1_cover@2x-2-pokojowe-mieszkanie-krakow-skotniki-ul-prof-michala-bobrzynskiego.webp
Kraków Grzegórzki,al. Pokoju,2,37,599000,16189,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-al-pokoju-2-pokojowe-a1v0j8,https://s2.adresowa.pl/oi/6d/61/3b22ee_aad5_cover@2x-2-pokojowe-mieszkanie-krakow-grzegorzki-al-pokoju.webp
Kraków Podgórze,ul. Śliska,2,51,919000,18020,Pośrednik,,39,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-sliska-2-pokojowe-w2k3o4,https://s2.adresowa.pl/oi/48/26/3b47a4_39e9_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-ul-sliska.webp
Kraków,Stare Miasto,2,39,795000,20385,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-2-pokojowe-39-m2-b7v5r8,https://s2.adresowa.pl/oi/30/15/3b38bc_9aef_cover@2x-2-pokojowe-mieszkanie-krakow-stare-miasto.webp
Kraków Stare Miasto,ul. Henryka Siemiradzkiego,1,17,520000,30588,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-henryka-siemiradzkiego-1-pokoj-k5e9q8,https://s2.adresowa.pl/oi/66/4b/3b1b46_4d90_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-henryka-siemiradzkiego.webp
Kraków Wola Justowska,ul. Jesionowa,3,71,1600000,22535,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-jesionowa-3-pokojowe-q8u4v9,https://s2.adresowa.pl/oi/7d/64/3b17c8_30c5_cover@2x-3-pokojowe-mieszkanie-krakow-wola-justowska-ul-jesionowa.webp
Kraków Krowodrza,ul. Józefa Wybickiego,2,54,799000,14796,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-jozefa-wybickiego-2-pokojowe-p0b5a6,https://s2.adresowa.pl/oi/74/44/3b1518_9123_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-jozefa-wybickiego.webp
Kraków Mistrzejowice,os. Oświecenia,3,62,699000,11274,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-os-oswiecenia-3-pokojowe-r8r9g9,https://s2.adresowa.pl/oi/64/23/3b3226_6d0c_cover@2x-3-pokojowe-mieszkanie-krakow-mistrzejowice-os-oswiecenia.webp
Kraków Dębniki,ul. Ruczaj,2,49,675000,13776,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-ruczaj-2-pokojowe-a4p2v0,https://s2.adresowa.pl/oi/73/27/3b2f12_730b_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-ruczaj.webp
Kraków Dębniki,ul. Anny Szwed-Śniadowskiej,1,21,499999,23809,bez pośredników,,26,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-anny-szwed-sniadowskiej-1-pokoj-y8x4y3,https://s2.adresowa.pl/oi/35/3d/3b121a_f9b1_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-anny-szwed-sniadowskiej.webp
Kraków Dębniki,ul. Anny Szwed-Śniadowskiej,1,24,520000,21667,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-anny-szwed-sniadowskiej-1-pokoj-e6n2h3,https://s2.adresowa.pl/oi/72/1f/3b1214_35a6_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-anny-szwed-sniadowskiej.webp
Kraków Podgórze Duchackie,ul. Kordiana,2,28,610000,21786,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-kordiana-2-pokojowe-y9r4x4,https://s2.adresowa.pl/oi/15/35/3b11f0_7de0_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-kordiana.webp
Kraków Dębniki,ul. Drukarska,2,51,876000,17176,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-drukarska-2-pokojowe-r3m0e4,https://s2.adresowa.pl/oi/2b/70/3b2614_8f49_cover@2x-2-pokojowe-mieszkanie-krakow-debniki-ul-drukarska.webp
Kraków Krowodrza,ul. Emilii Plater,2,41,590000,14390,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-emilii-plater-2-pokojowe-z5b0x3,https://s2.adresowa.pl/oi/72/7d/3b1af8_9783_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-emilii-plater.webp
Kraków Podgórze Duchackie,ul. Zabawa,2,25,599999,24000,bez pośredników,,28,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-zabawa-2-pokojowe-t4t0c8,https://s2.adresowa.pl/oi/7c/30/3b11ee_e52d_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-zabawa.webp
Kraków Prądnik Biały,ul. Stefana Banacha,1,30,599999,20000,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha-1-pokoj-b1o4s5,https://s2.adresowa.pl/oi/22/35/3b11e8_b0aa_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha.webp
Kraków Prokocim,ul. Facimiech,1,25,560000,22400,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-facimiech-1-pokoj-o3v4b2,https://s2.adresowa.pl/oi/6f/1f/3b11e2_b269_cover@2x-1-pokojowe-mieszkanie-krakow-prokocim-ul-facimiech.webp
Kraków Prądnik Czerwony,ul. Dobrego Pasterza,3,59,824999,13983,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-3-pokojowe-x1x8x1,https://s2.adresowa.pl/oi/36/10/3b19ce_9c06_cover@2x-3-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza.webp
Kraków Stare Miasto,ul. Szlak,1,28,770000,27500,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-szlak-1-pokoj-e9n3c5,https://s2.adresowa.pl/oi/10/44/3b0cb8_6c07_cover@2x-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-szlak.webp
Kraków Czyżyny,ul. Galicyjska,1,25,580000,23200,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-ul-galicyjska-1-pokoj-m2n2s0,https://s2.adresowa.pl/oi/38/16/3b11e0_634f_cover@2x-1-pokojowe-mieszkanie-krakow-czyzyny-ul-galicyjska.webp
Kraków Podgórze,ul. Marii Konopnickiej,1,27,620000,22963,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-marii-konopnickiej-1-pokoj-x1d6d5,https://s2.adresowa.pl/oi/24/38/3a5808_63fc_cover@2x-1-pokojowe-mieszkanie-krakow-podgorze-ul-marii-konopnickiej.webp
Kraków Podgórze Duchackie,ul. Wiktora Heltmana,2,54,1300000,24074,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-wiktora-heltmana-2-pokojowe-l1b4f0,https://s2.adresowa.pl/oi/61/1a/3b0a96_ed5e_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-wiktora-heltmana.webp
Kraków,ul. Aleksandry,3,52,950000,18269,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-krakow-ul-aleksandry-3-pokojowe-l8y0p9,https://s2.adresowa.pl/oi/1b/38/3b05ba_d354_cover@2x-3-pokojowe-mieszkanie-krakow-ul-aleksandry.webp
Kraków,ul. Rakowicka,2,46,1242810,27018,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-krakow-ul-rakowicka-2-pokojowe-y3r2s4,https://s2.adresowa.pl/oi/4c/6b/3b017e_8d82_cover@2x-2-pokojowe-mieszkanie-krakow-ul-rakowicka.webp
Kraków Górka Narodowa,ul. Górka Narodowa,6,133,1471800,11066,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa-6-pokojowe-g7c6r6,https://s2.adresowa.pl/oi/20/65/3b0154_af91_cover@2x-6-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa.webp
Kraków Górka Narodowa,ul. Górka Narodowa,6,173,1770000,10231,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa-6-pokojowe-p4h7i0,https://s2.adresowa.pl/oi/2f/27/3b0148_dcd6_cover@2x-6-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa.webp
Kraków Górka Narodowa,ul. Górka Narodowa,5,106,1272600,12006,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa-5-pokojowe-d5i4a2,https://s2.adresowa.pl/oi/30/76/3b0056_92c4_cover@2x-5-pokojowe-mieszkanie-krakow-gorka-narodowa-ul-gorka-narodowa.webp
Kraków Swoszowice,ul. Jana Hallera,3,50,665000,13300,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-krakow-swoszowice-ul-jana-hallera-3-pokojowe-c1y2g7,https://s2.adresowa.pl/oi/6c/5e/3b0050_8ed0_cover@2x-3-pokojowe-mieszkanie-krakow-swoszowice-ul-jana-hallera.webp
Kraków Ruczaj,ul. Chmieleniec,2,45,649000,14422,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-chmieleniec-2-pokojowe-v2f6n0,https://s2.adresowa.pl/oi/3a/79/3aff96_6814_cover@2x-2-pokojowe-mieszkanie-krakow-ruczaj-ul-chmieleniec.webp
Kraków Prokocim,ul. Jana Kozietulskiego,2,54,710000,13148,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-jana-kozietulskiego-2-pokojowe-g3i6q9,https://s2.adresowa.pl/oi/74/1a/3afc64_5670_cover@2x-2-pokojowe-mieszkanie-krakow-prokocim-ul-jana-kozietulskiego.webp
Kraków Kozłówek,ul. prof. Tadeusza Seweryna,1,25,490000,19600,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-krakow-kozlowek-ul-prof-tadeusza-seweryna-1-pokoj-v0z5t7,https://s2.adresowa.pl/oi/18/4c/3afa98_b59b_cover@2x-1-pokojowe-mieszkanie-krakow-kozlowek-ul-prof-tadeusza-seweryna.webp
Kraków Podgórze Duchackie,ul. Łużycka,2,45,711984,15822,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-ul-luzycka-2-pokojowe-y5p3s9,https://s2.adresowa.pl/oi/24/6a/3af7be_f338_cover@2x-2-pokojowe-mieszkanie-krakow-podgorze-duchackie-ul-luzycka.webp
Kraków Prokocim,ul. Erazma Jerzmanowskiego,3,48,599000,12479,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-erazma-jerzmanowskiego-3-pokojowe-f2u6h9,https://s2.adresowa.pl/oi/36/14/3afd2c_fb05_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-erazma-jerzmanowskiego.webp
Kraków Bronowice,ul. Zaczarowane Koło,4,64,990000,15469,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-krakow-bronowice-ul-zaczarowane-kolo-4-pokojowe-n4x4z5,https://s2.adresowa.pl/oi/22/1e/3afae4_69de_cover@2x-4-pokojowe-mieszkanie-krakow-bronowice-ul-zaczarowane-kolo.webp
Kraków Krowodrza,ul. Wrocławska,1,28,570000,20357,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wroclawska-1-pokoj-j0j1k4,https://s2.adresowa.pl/oi/59/76/3af306_8959_cover@2x-1-pokojowe-mieszkanie-krakow-krowodrza-ul-wroclawska.webp
Kraków Grzegórzki,ul. Grzegórzecka,1,36,870000,24167,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-grzegorzki-ul-grzegorzecka-1-pokoj-c6d9h7,https://s2.adresowa.pl/oi/1f/1d/3af268_be6e_cover@2x-1-pokojowe-mieszkanie-krakow-grzegorzki-ul-grzegorzecka.webp
Kraków Kliny,ul. Mieczykowa,2,54,750000,13889,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-mieczykowa-2-pokojowe-l1m0b2,https://s2.adresowa.pl/oi/2f/4e/3af1b4_7a7a_cover@2x-2-pokojowe-mieszkanie-krakow-kliny-ul-mieczykowa.webp
Kraków Krowodrza,ul. Kazimierza Wielkiego,3,65,1249000,19215,Pośrednik,,23,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego-3-pokojowe-j9b3b1,https://s2.adresowa.pl/oi/3a/4e/3afae2_eb57_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-kazimierza-wielkiego.webp
Kraków Krowodrza,ul. Adama Staszczyka,3,59,849000,14390,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-adama-staszczyka-3-pokojowe-k5l9o5,https://s2.adresowa.pl/oi/70/13/3afade_5b7d_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-adama-staszczyka.webp
Kraków Podgórze,ul. Chmieleniec,3,60,890000,14833,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-chmieleniec-3-pokojowe-c5o8n3,https://s2.adresowa.pl/oi/7e/73/3af034_f24f_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-ul-chmieleniec.webp
Kraków Bieżanów,ul. Okólna,2,47,575000,12234,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-okolna-2-pokojowe-h1r2w3,https://s2.adresowa.pl/oi/37/3b/3aeb38_8287_cover@2x-2-pokojowe-mieszkanie-krakow-biezanow-ul-okolna.webp
Kraków Prądnik Czerwony,ul. Sudolska,1,22,399000,18136,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-sudolska-1-pokoj-d2c4b5,https://s2.adresowa.pl/oi/51/59/3ae8da_7af3_cover@2x-1-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-sudolska.webp
Kraków Czyżyny,os. Dywizjonu 303,2,50,689000,13780,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-czyzyny-os-dywizjonu-303-2-pokojowe-e2q8c2,https://s2.adresowa.pl/oi/28/2e/3af79c_4bba_cover@2x-2-pokojowe-mieszkanie-krakow-czyzyny-os-dywizjonu-303.webp
Kraków Prądnik Czerwony,ul. Starego Dębu,2,47,791860,16848,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-starego-debu-2-pokojowe-g1c8b0,https://s2.adresowa.pl/oi/6d/2e/3af674_3dc8_cover@2x-2-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-starego-debu.webp
Kraków Mistrzejowice,ul. Wiślicka,1,20,313000,15650,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-krakow-mistrzejowice-ul-wislicka-1-pokoj-l4b3d5,https://s2.adresowa.pl/oi/18/41/3ada22_cf53_cover@2x-1-pokojowe-mieszkanie-krakow-mistrzejowice-ul-wislicka.webp
Kraków,Podgórze Duchackie,3,62,699000,11274,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-podgorze-duchackie-3-pokojowe-62-m2-y0f1e9,https://s2.adresowa.pl/oi/68/75/3ad3d2_2a5c_cover@2x-3-pokojowe-mieszkanie-krakow-podgorze-duchackie.webp
Kraków Bieńczyce,ul. Fatimska,3,53,699000,13189,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-ul-fatimska-3-pokojowe-f6x0w6,https://s2.adresowa.pl/oi/4f/23/3abedc_78d2_cover@2x-3-pokojowe-mieszkanie-krakow-bienczyce-ul-fatimska.webp
Kraków Kurdwanów,ul. Stanisława Stojałowskiego,3,66,899000,13621,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-kurdwanow-ul-stanislawa-stojalowskiego-3-pokojowe-o1s6f2,https://s2.adresowa.pl/oi/30/2b/3af660_7fcf_cover@2x-3-pokojowe-mieszkanie-krakow-kurdwanow-ul-stanislawa-stojalowskiego.webp
Kraków Nowa Huta,os. Na Skarpie,1,35,499000,14257,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-na-skarpie-1-pokoj-t1i9t2,https://s2.adresowa.pl/oi/55/15/3af65a_b8a2_cover@2x-1-pokojowe-mieszkanie-krakow-nowa-huta-os-na-skarpie.webp
Kraków Krowodrza,ul. Józefitów,3,68,1187000,17456,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-jozefitow-3-pokojowe-t3e5g8,https://s2.adresowa.pl/oi/35/52/3c5974_c2ba_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-jozefitow.webp
Kraków Podgórze,ul. Kazimierza Siemienowicza,4,70,1255000,17929,bez pośredników,,19,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-kazimierza-siemienowicza-4-pokojowe-g5i6d5,https://s2.adresowa.pl/oi/3c/11/3ab866_ab84_cover@2x-4-pokojowe-mieszkanie-krakow-podgorze-ul-kazimierza-siemienowicza.webp
Kraków,Stare Miasto,3,60,1390000,23167,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-3-pokojowe-60-m2-k2n4x2,https://s2.adresowa.pl/oi/43/11/3aabb2_c806_cover@2x-3-pokojowe-mieszkanie-krakow-stare-miasto.webp
